rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
P,2017000470800,9,02,11612,4,53,1011189,68.0,20.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0.0,5.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,07,0.0,1,,16,0.0,1,0.0,0.0,10200.0,40.0,1,1,1,,1,902,999,,2,1,,1,,,1,01,8680,095,055,,11600,053,6,722Z    ,1,,0,4020,,10200.0,10200.0,006,285.0,11600,053,2,1,2,2,02,002,0,0,1,0,1,0,0,0,0,,,,,352010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,63.0,56.0,60.0,59.0,51.0,22.0,83.0,99.0,25.0,64.0,20.0,77.0,111.0,56.0,99.0,28.0,69.0,103.0,26.0,139.0,46.0,76.0,73.0,59.0,79.0,14.0,81.0,107.0,26.0,74.0,18.0,76.0,139.0,69.0,99.0,36.0,101.0,95.0,18.0,122.0,73.0,58.0,61.0,62.0,60.0,20.0,84.0,143.0,17.0,79.0,18.0,62.0,109.0,75.0,137.0,28.0,95.0,106.0,16.0,159.0,76.0,71.0,85.0,87.0,65.0,25.0,49.0,84.0,24.0,70.0,20.0,89.0,103.0,48.0,93.0,17.0,49.0,130.0,20.0
P,2017000470800,9,03,11612,4,53,1011189,68.0,19.0,1.0,,,2,2,2,2,2,,,2,,1,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,10,0.0,1,,16,0.0,2,0.0,0.0,0.0,,3,,2,,1,902,999,,2,,,6,,,2,01,,,,,11600,053,6,,1,,0,,4,0.0,0.0,006,285.0,,,2,2,1,2,02,002,0,0,1,0,1,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,62.0,53.0,64.0,75.0,78.0,19.0,72.0,104.0,25.0,71.0,25.0,78.0,119.0,60.0,70.0,17.0,58.0,92.0,46.0,90.0,72.0,89.0,64.0,41.0,73.0,19.0,48.0,87.0,25.0,46.0,26.0,96.0,110.0,64.0,160.0,23.0,76.0,125.0,15.0,77.0,40.0,76.0,58.0,73.0,103.0,20.0,95.0,121.0,25.0,102.0,18.0,54.0,146.0,91.0,83.0,36.0,80.0,61.0,18.0,124.0,126.0,74.0,57.0,85.0,57.0,27.0,50.0,111.0,23.0,67.0,21.0,74.0,102.0,66.0,86.0,24.0,68.0,93.0,28.0
P,2017000472979,9,02,11611,4,53,1011189,16.0,16.0,1.0,,,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,10.0,,,,2,5,,,,,,1,,,,,,,,,,,2,5,2,2,3,0.0,0.0,02,0.0,2,13,14,0.0,2,0.0,0.0,0.0,,3,,2,,2,599,917,,2,,7,6,,,1,01,,,,,,,6,,1,7,1,,4,0.0,10.0,053,387.0,,,1,2,3,2,02,002,0,0,1,0,1,0,0,0,1,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,20.0,16.0,15.0,6.0,13.0,4.0,17.0,5.0,5.0,6.0,6.0,23.0,32.0,7.0,4.0,17.0,8.0,4.0,27.0,25.0,16.0,25.0,32.0,13.0,29.0,18.0,30.0,19.0,14.0,18.0,13.0,30.0,29.0,13.0,18.0,25.0,13.0,16.0,17.0,18.0,17.0,15.0,19.0,6.0,27.0,5.0,13.0,5.0,5.0,4.0,5.0,13.0,14.0,4.0,6.0,19.0,4.0,5.0,27.0,17.0,23.0,24.0,25.0,11.0,30.0,19.0,24.0,14.0,14.0,16.0,27.0,42.0,34.0,17.0,16.0,28.0,23.0,15.0,14.0
P,2017000473358,9,03,11610,4,53,1011189,8.0,23.0,1.0,,1,2,2,2,1,2,,,1,,,,,,1,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,04,0.0,1,,17,0.0,1,0.0,0.0,0.0,,2,,2,,1,920,999,,1,,,6,,,1,01,8680,,,,,,6,722Z    ,1,,0,4900,,0.0,0.0,053,501.0,,,1,2,1,9,68,017,1,0,0,0,2,0,0,1,0,,,,,419010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,6.0,7.0,10.0,4.0,13.0,12.0,18.0,12.0,2.0,5.0,8.0,7.0,3.0,14.0,7.0,14.0,12.0,5.0,11.0,14.0,8.0,8.0,6.0,14.0,3.0,2.0,3.0,2.0,16.0,8.0,10.0,6.0,2.0,10.0,11.0,7.0,20.0,7.0,9.0,11.0,6.0,9.0,8.0,11.0,3.0,2.0,2.0,4.0,18.0,7.0,8.0,13.0,15.0,3.0,8.0,14.0,2.0,8.0,6.0,2.0,6.0,7.0,9.0,3.0,10.0,13.0,18.0,8.0,3.0,10.0,7.0,6.0
P,2017000473942,9,01,11615,4,53,1011189,11.0,23.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,2,1,2,2,1,2,2016.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,16,0.0,1,0.0,0.0,16000.0,40.0,1,1,1,,1,924,999,,2,1,,1,,,1,01,4690,134,085,,,,1,4413    ,1,,0,4700,,16000.0,16000.0,053,230.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,411011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.0,3.0,3.0,4.0,4.0,11.0,9.0,3.0,4.0,11.0,3.0,4.0,13.0,13.0,11.0,10.0,3.0,11.0,19.0,12.0,19.0,12.0,11.0,10.0,10.0,21.0,21.0,12.0,11.0,21.0,12.0,12.0,17.0,21.0,19.0,18.0,12.0,17.0,11.0,19.0,11.0,16.0,20.0,18.0,18.0,11.0,11.0,23.0,22.0,12.0,17.0,21.0,10.0,12.0,12.0,11.0,19.0,10.0,3.0,12.0,4.0,12.0,10.0,13.0,10.0,4.0,4.0,10.0,12.0,3.0,12.0,12.0,4.0,4.0,3.0,3.0,11.0,3.0,11.0
P,2017000473942,9,02,11615,4,53,1011189,12.0,24.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,2,1,2,2,1,2,2016.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,01,0.0,1,,19,0.0,2,0.0,0.0,21600.0,40.0,1,1,1,,1,924,999,,2,1,,1,,,1,01,7480,086,043,,,,1,54194   ,1,,0,3648,4,21600.0,21600.0,041,230.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,319096,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.0,4.0,3.0,3.0,4.0,12.0,11.0,3.0,3.0,13.0,3.0,4.0,11.0,12.0,11.0,11.0,4.0,11.0,19.0,14.0,19.0,11.0,10.0,12.0,11.0,19.0,24.0,13.0,12.0,19.0,12.0,11.0,20.0,20.0,19.0,18.0,12.0,19.0,11.0,21.0,10.0,19.0,16.0,19.0,17.0,13.0,14.0,24.0,22.0,12.0,19.0,24.0,11.0,12.0,10.0,12.0,17.0,10.0,3.0,14.0,3.0,12.0,10.0,11.0,11.0,3.0,4.0,11.0,13.0,4.0,11.0,15.0,4.0,4.0,3.0,3.0,11.0,2.0,12.0
P,2017000475705,9,01,11612,4,53,1011189,127.0,23.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,45.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,16,0.0,2,0.0,0.0,45000.0,40.0,1,1,1,,2,226,223,,2,1,,1,,,1,11,8660,069,021,,11600,053,6,7211    ,1,,0,5240,4,45000.0,45000.0,006,358.0,11600,053,1,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,434051,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,103.0,44.0,186.0,144.0,184.0,163.0,131.0,213.0,67.0,104.0,115.0,131.0,35.0,151.0,244.0,117.0,50.0,50.0,139.0,165.0,115.0,172.0,33.0,141.0,51.0,42.0,127.0,29.0,180.0,143.0,94.0,147.0,237.0,106.0,36.0,203.0,219.0,126.0,181.0,135.0,104.0,50.0,225.0,101.0,181.0,249.0,141.0,164.0,50.0,107.0,160.0,110.0,34.0,134.0,143.0,108.0,39.0,60.0,149.0,166.0,123.0,104.0,51.0,123.0,59.0,42.0,137.0,51.0,168.0,117.0,112.0,127.0,237.0,102.0,41.0,144.0,217.0,176.0,126.0
P,2017000472529,9,03,11614,4,53,1011189,61.0,16.0,1.0,,,2,2,2,2,2,,,2,1,,,,,2,2,2,1,2,2,2,0.0,,,,1,5,,,,,,1,,,,,,,,,,,2,5,2,2,3,0.0,0.0,02,0.0,2,13,13,0.0,1,0.0,0.0,0.0,,3,,2,,2,291,210,,2,,2,6,,,1,02,,,,1200,,,6,,1,4,1,,,0.0,0.0,053,337.0,,,2,1,3,1,01,001,0,0,0,0,1,0,0,1,1,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,88.0,118.0,19.0,60.0,64.0,100.0,64.0,107.0,82.0,23.0,24.0,58.0,49.0,66.0,45.0,104.0,22.0,49.0,23.0,66.0,56.0,77.0,22.0,76.0,47.0,73.0,78.0,127.0,80.0,19.0,14.0,62.0,53.0,69.0,83.0,74.0,18.0,87.0,15.0,68.0,85.0,76.0,23.0,70.0,52.0,79.0,53.0,80.0,66.0,32.0,19.0,69.0,79.0,37.0,68.0,98.0,16.0,61.0,23.0,42.0,58.0,143.0,22.0,67.0,68.0,82.0,43.0,120.0,106.0,19.0,27.0,49.0,61.0,56.0,59.0,95.0,16.0,120.0,11.0
P,2017000477823,9,02,11615,4,53,1011189,34.0,19.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,30.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,2,15,19,0.0,1,0.0,0.0,8000.0,10.0,1,1,1,,2,051,089,,2,1,,1,,,1,01,0180,142,088,,,,6,112     ,1,,0,6050,,8000.0,8000.0,053,501.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,4520XX,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,34.0,54.0,35.0,56.0,52.0,10.0,10.0,30.0,35.0,33.0,35.0,57.0,10.0,36.0,31.0,35.0,58.0,11.0,11.0,37.0,37.0,57.0,32.0,59.0,71.0,10.0,10.0,40.0,37.0,36.0,33.0,57.0,10.0,37.0,44.0,33.0,52.0,9.0,51.0,31.0,36.0,10.0,33.0,9.0,9.0,55.0,50.0,30.0,33.0,41.0,44.0,9.0,52.0,34.0,29.0,33.0,10.0,64.0,63.0,36.0,35.0,9.0,36.0,11.0,10.0,50.0,62.0,42.0,32.0,37.0,33.0,9.0,60.0,39.0,42.0,39.0,12.0,59.0,10.0
P,2017000478378,9,03,11614,4,53,1011189,15.0,24.0,1.0,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,12,0.0,1,,16,0.0,2,0.0,0.0,24000.0,40.0,1,1,1,,1,210,999,,2,1,,1,,,1,02,6690,098,055,1200,,,6,517Z    ,1,,0,5240,4,24000.0,24000.0,053,188.0,11600,053,1,2,2,9,68,029,0,0,0,0,2,0,1,1,0,,,,,434051,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,31.0,5.0,5.0,19.0,20.0,32.0,14.0,13.0,21.0,13.0,36.0,19.0,14.0,4.0,5.0,23.0,26.0,4.0,15.0,17.0,19.0,5.0,3.0,16.0,16.0,26.0,18.0,19.0,17.0,14.0,28.0,20.0,13.0,4.0,6.0,24.0,31.0,4.0,14.0,18.0,36.0,5.0,5.0,16.0,17.0,29.0,13.0,13.0,16.0,16.0,31.0,16.0,15.0,5.0,5.0,24.0,29.0,4.0,17.0,18.0,26.0,5.0,5.0,15.0,14.0,31.0,16.0,13.0,14.0,18.0,24.0,15.0,15.0,4.0,4.0,29.0,28.0,5.0,16.0,14.0
P,2017000479221,9,02,11611,4,53,1011189,9.0,20.0,1.0,,1,2,2,2,1,2,,,1,1,,,,,2,2,2,1,2,2,2,0.0,,,,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,2,15,19,0.0,1,0.0,0.0,0.0,,2,,,,4,999,999,,1,,,6,,,1,01,8590,,,3420,,,6,713Z    ,1,,0,4430,,0.0,0.0,053,68.0,,,2,1,1,9,68,083,0,0,1,0,3,1,0,1,0,,,,,393090,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,,1,0,1,,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,16.0,3.0,9.0,18.0,3.0,3.0,8.0,10.0,16.0,9.0,8.0,9.0,8.0,17.0,7.0,10.0,4.0,2.0,12.0,9.0,2.0,12.0,11.0,2.0,16.0,15.0,8.0,9.0,3.0,10.0,9.0,9.0,8.0,2.0,8.0,9.0,23.0,15.0,2.0,11.0,5.0,16.0,7.0,2.0,14.0,14.0,7.0,9.0,3.0,9.0,9.0,9.0,11.0,2.0,11.0,9.0,12.0,11.0,2.0,9.0,12.0,3.0,8.0,16.0,4.0,3.0,10.0,7.0,17.0,14.0,10.0,8.0,9.0,15.0,8.0,8.0,2.0,2.0,15.0,9.0
P,2017000479221,9,03,11611,4,53,1011189,13.0,16.0,1.0,,,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0.0,,,,1,5,,,,,,1,,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,2,13,13,0.0,2,0.0,0.0,0.0,,3,,,,4,999,999,,2,,7,6,,,1,01,,,,3420,,,6,,1,7,1,,4,0.0,0.0,053,68.0,,,2,1,4,9,68,016,0,0,1,0,2,0,0,1,1,,,,,,,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,,1,0,1,,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,28.0,4.0,16.0,20.0,3.0,3.0,10.0,14.0,26.0,13.0,14.0,17.0,17.0,38.0,18.0,12.0,4.0,6.0,23.0,14.0,3.0,13.0,13.0,4.0,17.0,22.0,12.0,16.0,5.0,10.0,15.0,12.0,11.0,4.0,10.0,13.0,21.0,15.0,3.0,14.0,5.0,23.0,11.0,5.0,29.0,30.0,15.0,9.0,3.0,15.0,13.0,11.0,10.0,3.0,13.0,16.0,23.0,18.0,3.0,11.0,13.0,3.0,9.0,21.0,3.0,4.0,15.0,12.0,18.0,12.0,14.0,19.0,20.0,29.0,13.0,13.0,4.0,6.0,21.0,11.0
P,2017000479446,9,01,11604,4,53,1011189,11.0,24.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,50.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,00,0.0,1,,21,0.0,1,0.0,0.0,43000.0,40.0,1,4,2,,2,032,051,,2,,,6,3700,5003,1,01,4380,,,,,,6,424M    ,1,,0,0800,,43000.0,43050.0,053,340.0,,,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,1,2,,,132011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,11.0,4.0,19.0,3.0,3.0,12.0,11.0,20.0,16.0,3.0,10.0,12.0,10.0,4.0,11.0,12.0,12.0,19.0,13.0,20.0,4.0,11.0,11.0,12.0,13.0,21.0,20.0,11.0,10.0,9.0,19.0,4.0,22.0,12.0,2.0,4.0,3.0,11.0,22.0,10.0,13.0,4.0,19.0,3.0,3.0,10.0,12.0,19.0,16.0,3.0,12.0,12.0,12.0,4.0,12.0,11.0,11.0,18.0,13.0,16.0,3.0,10.0,10.0,12.0,11.0,22.0,18.0,11.0,12.0,13.0,22.0,3.0,20.0,9.0,4.0,4.0,4.0,11.0,19.0
P,2017000479686,9,02,11612,4,53,1011189,21.0,22.0,1.0,,1,2,2,2,1,2,,,1,,,,,,1,2,2,2,2,2,2,0.0,40.0,,02,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,16,0.0,1,0.0,0.0,15000.0,30.0,1,1,1,,2,026,021,,1,,,1,,,1,01,4970,090,043,,,,6,4451    ,1,,0,5240,,15000.0,15000.0,053,501.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,434051,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,23.0,6.0,37.0,6.0,19.0,46.0,33.0,37.0,20.0,6.0,38.0,23.0,20.0,24.0,23.0,6.0,6.0,24.0,21.0,22.0,20.0,34.0,6.0,38.0,19.0,7.0,6.0,7.0,25.0,28.0,6.0,23.0,18.0,20.0,22.0,37.0,31.0,21.0,23.0,25.0,17.0,43.0,7.0,39.0,23.0,5.0,7.0,6.0,24.0,35.0,7.0,19.0,22.0,19.0,17.0,41.0,39.0,23.0,22.0,19.0,19.0,6.0,40.0,8.0,23.0,40.0,43.0,31.0,25.0,7.0,33.0,22.0,20.0,21.0,20.0,6.0,6.0,19.0,20.0,26.0
P,2017000480923,9,01,11604,4,53,1011189,10.0,22.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0.0,40.0,,02,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,18,0.0,2,0.0,0.0,25000.0,40.0,1,1,1,,2,998,142,,2,,,1,,,1,01,5170,108,061,,11600,053,6,4481    ,1,,0,4700,4,25000.0,25000.0,053,199.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,411011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,10.0,3.0,12.0,17.0,9.0,2.0,2.0,12.0,10.0,3.0,16.0,11.0,14.0,16.0,9.0,16.0,3.0,10.0,10.0,7.0,9.0,3.0,11.0,16.0,8.0,3.0,2.0,8.0,9.0,3.0,15.0,10.0,14.0,17.0,13.0,18.0,3.0,10.0,9.0,9.0,11.0,18.0,10.0,3.0,10.0,14.0,13.0,9.0,9.0,14.0,2.0,11.0,2.0,4.0,11.0,3.0,19.0,9.0,8.0,9.0,8.0,16.0,10.0,3.0,9.0,15.0,15.0,12.0,10.0,14.0,2.0,12.0,2.0,3.0,8.0,3.0,19.0,10.0,11.0,12.0
P,2017000480923,9,03,11604,4,53,1011189,11.0,23.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0.0,8.0,3.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,12,0.0,1,,18,0.0,2,0.0,0.0,25000.0,40.0,1,1,1,,2,082,429,,2,3,,1,,,1,01,8680,185,112,,11600,053,6,722Z    ,1,,0,4150,4,25000.0,25000.0,053,199.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,359031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,12.0,19.0,10.0,3.0,3.0,13.0,11.0,4.0,18.0,11.0,15.0,17.0,9.0,18.0,3.0,11.0,10.0,8.0,11.0,3.0,12.0,18.0,9.0,2.0,3.0,10.0,10.0,3.0,16.0,10.0,14.0,19.0,14.0,20.0,3.0,10.0,8.0,10.0,12.0,20.0,10.0,3.0,11.0,18.0,15.0,10.0,10.0,15.0,4.0,11.0,3.0,3.0,12.0,3.0,19.0,10.0,9.0,9.0,9.0,17.0,11.0,4.0,10.0,15.0,15.0,13.0,12.0,15.0,3.0,12.0,3.0,3.0,8.0,3.0,19.0,10.0,11.0,12.0
P,2017000481246,9,03,11604,4,53,1011189,13.0,16.0,1.0,,,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,,,,,,,,,,,2,5,2,2,3,0.0,0.0,04,0.0,2,13,14,0.0,1,0.0,0.0,0.0,,3,,2,,1,785,999,,2,,1,6,,,2,01,,,,,,,6,,1,3,1,,,0.0,0.0,053,501.0,,,2,2,3,6,57,009,0,1,0,0,1,0,0,0,1,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17.0,4.0,12.0,16.0,23.0,16.0,24.0,14.0,21.0,12.0,14.0,4.0,14.0,13.0,3.0,18.0,24.0,5.0,4.0,12.0,5.0,11.0,28.0,5.0,14.0,5.0,15.0,25.0,12.0,19.0,5.0,12.0,20.0,22.0,14.0,14.0,13.0,13.0,14.0,6.0,12.0,3.0,11.0,17.0,21.0,12.0,26.0,15.0,22.0,15.0,13.0,5.0,11.0,14.0,5.0,16.0,18.0,5.0,3.0,17.0,5.0,13.0,24.0,4.0,12.0,4.0,13.0,23.0,16.0,25.0,4.0,15.0,28.0,25.0,19.0,11.0,13.0,14.0,15.0
